,dt,timezone,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Date,Hour
353927,1529582400,-14400,17.33,14.68,16.0,18.2,1013,66,4.22,39,4,Clear,sky is clear,2018-06-21,12
353928,1529586000,-14400,17.54,14.44,15.81,19.0,1013,54,3.8,55,15,Clouds,few clouds,2018-06-21,13
353929,1529589600,-14400,18.28,15.43,15.44,20.0,1014,49,3.2,71,32,Clouds,scattered clouds,2018-06-21,14
353930,1529593200,-14400,18.77,15.94,16.12,20.0,1014,46,3.02,86,58,Clouds,broken clouds,2018-06-21,15
353931,1529596800,-14400,18.86,15.75,14.83,20.2,1014,43,3.13,99,71,Clouds,broken clouds,2018-06-21,16
353932,1529600400,-14400,19.91,16.14,14.64,22.7,1014,32,3.17,106,20,Clouds,few clouds,2018-06-21,17
353933,1529604000,-14400,20.03,16.09,14.5,23.0,1013,31,3.33,106,0,Clear,sky is clear,2018-06-21,18
353934,1529607600,-14400,19.8,16.76,14.4,23.0,1013,45,3.51,114,0,Clear,sky is clear,2018-06-21,19
353935,1529611200,-14400,19.86,15.97,14.43,24.0,1013,34,3.55,120,12,Clouds,few clouds,2018-06-21,20
353936,1529614800,-14400,19.83,15.67,14.67,23.0,1013,30,3.49,124,25,Clouds,scattered clouds,2018-06-21,21
353937,1529618400,-14400,19.04,15.18,14.86,21.0,1013,35,3.42,131,25,Clouds,scattered clouds,2018-06-21,22
353938,1529622000,-14400,18.96,15.54,16.28,20.0,1013,37,2.98,136,30,Clouds,scattered clouds,2018-06-21,23
353939,1529625600,-14400,18.53,15.44,16.11,19.3,1013,38,2.51,144,17,Clouds,few clouds,2018-06-22,00
353940,1529629200,-14400,17.65,15.14,15.75,19.3,1014,39,1.57,122,16,Clouds,few clouds,2018-06-22,01
353941,1529632800,-14400,17.22,14.72,14.35,18.0,1014,41,1.64,93,11,Clouds,few clouds,2018-06-22,02
353942,1529636400,-14400,16.69,13.97,14.14,17.2,1014,43,2.01,84,13,Clouds,few clouds,2018-06-22,03
353943,1529640000,-14400,16.07,13.4,12.47,17.0,1014,43,1.79,92,16,Clouds,few clouds,2018-06-22,04
353944,1529643600,-14400,14.77,11.99,11.29,16.3,1015,47,1.97,85,47,Clouds,scattered clouds,2018-06-22,05
353945,1529647200,-14400,14.37,11.45,11.5,16.0,1014,53,2.54,76,74,Clouds,broken clouds,2018-06-22,06
353946,1529650800,-14400,14.34,10.8,11.0,16.0,1014,48,3.03,77,95,Clouds,overcast clouds,2018-06-22,07
353947,1529654400,-14400,14.0,10.39,11.0,16.1,1014,47,2.98,86,96,Clouds,overcast clouds,2018-06-22,08
353948,1529658000,-14400,14.15,10.61,11.52,15.8,1014,48,2.99,85,97,Clouds,overcast clouds,2018-06-22,09
353949,1529661600,-14400,13.65,9.93,11.0,15.43,1015,52,3.43,86,98,Clouds,overcast clouds,2018-06-22,10
353950,1529665200,-14400,14.84,11.38,14.0,15.68,1015,60,3.99,78,87,Clouds,overcast clouds,2018-06-22,11
353951,1529668800,-14400,16.49,13.09,15.13,17.0,1015,59,4.35,86,84,Clouds,broken clouds,2018-06-22,12
353952,1529672400,-14400,17.32,13.4,14.99,19.0,1015,56,5.1,90,87,Clouds,overcast clouds,2018-06-22,13
353953,1529676000,-14400,18.11,13.32,16.22,19.0,1015,42,5.24,89,99,Clouds,overcast clouds,2018-06-22,14
353954,1529679600,-14400,18.88,14.24,16.32,20.0,1015,42,5.22,88,98,Clouds,overcast clouds,2018-06-22,15
353955,1529683200,-14400,18.74,14.66,14.81,21.0,1015,49,5.09,93,100,Clouds,overcast clouds,2018-06-22,16
353956,1529686800,-14400,19.76,15.77,14.78,22.4,1014,48,5.19,96,100,Clouds,overcast clouds,2018-06-22,17
353957,1529690400,-14400,20.02,15.34,14.71,22.4,1014,39,5.27,100,98,Clouds,overcast clouds,2018-06-22,18
353958,1529694000,-14400,20.79,16.33,14.92,24.0,1014,38,5.05,105,93,Clouds,overcast clouds,2018-06-22,19
353959,1529697600,-14400,20.52,15.95,15.12,23.0,1013,37,5.02,105,95,Clouds,overcast clouds,2018-06-22,20
353960,1529701200,-14400,19.49,15.79,15.27,22.0,1013,45,4.37,102,100,Clouds,overcast clouds,2018-06-22,21
353961,1529704800,-14400,18.61,16.53,15.48,20.0,1012,54,2.7,83,100,Rain,light rain,2018-06-22,22
353962,1529708400,-14400,19.0,16.75,15.74,20.0,1012,50,2.67,61,100,Rain,light rain,2018-06-22,23
353963,1529712000,-14400,19.11,16.79,15.92,20.0,1012,52,3.01,70,100,Clouds,overcast clouds,2018-06-23,00
353964,1529715600,-14400,19.08,16.43,15.83,20.0,1012,53,3.57,78,100,Clouds,overcast clouds,2018-06-23,01
353965,1529719200,-14400,18.57,16.01,15.72,20.0,1012,57,3.67,90,100,Rain,light rain,2018-06-23,02
353966,1529722800,-14400,17.51,14.71,15.39,19.0,1012,65,4.4,94,100,Rain,light rain,2018-06-23,03
353967,1529726400,-14400,16.42,14.17,15.29,17.2,1012,79,4.44,88,100,Rain,moderate rain,2018-06-23,04
353968,1529730000,-14400,16.7,14.92,15.58,17.0,1011,86,4.52,88,100,Rain,light rain,2018-06-23,05
353969,1529733600,-14400,16.86,15.46,16.45,17.0,1010,92,4.59,97,100,Rain,light rain,2018-06-23,06
353970,1529737200,-14400,17.02,15.03,16.33,17.5,1010,84,4.8,102,100,Rain,light rain,2018-06-23,07
353971,1529740800,-14400,16.82,14.26,16.0,17.1,1009,79,5.06,106,100,Clouds,overcast clouds,2018-06-23,08
353972,1529744400,-14400,16.76,14.45,15.51,17.4,1009,82,4.95,110,100,Rain,light rain,2018-06-23,09
353973,1529748000,-14400,17.07,14.71,15.92,17.7,1009,76,4.61,110,100,Clouds,overcast clouds,2018-06-23,10
353974,1529751600,-14400,17.19,15.06,15.34,18.0,1009,75,4.24,101,100,Clouds,overcast clouds,2018-06-23,11
353975,1529755200,-14400,17.17,15.43,15.05,18.0,1009,75,3.68,97,100,Clouds,overcast clouds,2018-06-23,12
353976,1529758800,-14400,16.94,15.41,15.26,17.3,1008,78,3.55,99,100,Rain,light rain,2018-06-23,13
353977,1529762400,-14400,16.28,15.45,15.11,17.0,1008,87,3.04,92,100,Rain,moderate rain,2018-06-23,14
353978,1529766000,-14400,16.29,15.62,14.51,17.0,1008,94,3.43,93,100,Rain,moderate rain,2018-06-23,15
353979,1529769600,-14400,16.48,15.26,14.51,17.0,1008,87,3.7,102,100,Rain,light rain,2018-06-23,16
353980,1529773200,-14400,16.93,15.7,15.81,17.0,1007,87,3.94,108,100,Clouds,overcast clouds,2018-06-23,17
353981,1529776800,-14400,17.05,16.39,14.63,18.0,1007,86,3.09,106,100,Clouds,overcast clouds,2018-06-23,18
353982,1529780400,-14400,17.2,16.78,14.94,18.0,1007,83,2.54,94,100,Clouds,overcast clouds,2018-06-23,19
353983,1529784000,-14400,16.91,16.62,14.63,18.0,1007,85,2.4,79,99,Rain,moderate rain,2018-06-23,20
353984,1529787600,-14400,17.77,17.89,14.58,19.0,1007,83,2.05,85,99,Rain,light rain,2018-06-23,21
353985,1529791200,-14400,17.94,17.79,15.43,19.0,1007,84,2.63,109,100,Clouds,overcast clouds,2018-06-23,22
353986,1529794800,-14400,17.87,18.07,15.47,19.0,1007,82,1.89,119,100,Clouds,overcast clouds,2018-06-23,23
353987,1529798400,-14400,17.65,18.62,15.49,19.0,1007,85,0.97,126,99,Clouds,overcast clouds,2018-06-24,00
353988,1529802000,-14400,17.28,18.16,15.79,18.0,1008,78,0.26,112,100,Clouds,overcast clouds,2018-06-24,01
353989,1529805600,-14400,17.18,18.06,15.67,18.0,1008,81,0.5,61,100,Clouds,overcast clouds,2018-06-24,02
353990,1529809200,-14400,16.82,17.75,15.72,17.0,1008,86,0.71,82,100,Clouds,overcast clouds,2018-06-24,03
353991,1529812800,-14400,17.08,17.68,15.92,17.6,1008,80,0.76,90,100,Clouds,overcast clouds,2018-06-24,04
353992,1529816400,-14400,17.09,17.61,16.04,17.6,1008,81,0.97,75,100,Clouds,overcast clouds,2018-06-24,05
353993,1529820000,-14400,17.17,17.83,16.01,17.8,1008,82,0.9,93,100,Clouds,overcast clouds,2018-06-24,06
353994,1529823600,-14400,17.08,17.37,15.82,17.8,1008,83,1.47,78,100,Clouds,overcast clouds,2018-06-24,07
353995,1529827200,-14400,17.05,17.35,15.55,17.9,1008,83,1.45,81,100,Clouds,overcast clouds,2018-06-24,08
353996,1529830800,-14400,17.03,17.51,15.57,17.8,1009,84,1.27,97,100,Clouds,overcast clouds,2018-06-24,09
353997,1529834400,-14400,17.08,17.14,15.79,17.9,1009,85,1.98,86,100,Clouds,overcast clouds,2018-06-24,10
353998,1529838000,-14400,17.57,17.62,15.92,18.0,1009,85,2.24,80,100,Clouds,overcast clouds,2018-06-24,11
353999,1529841600,-14400,17.31,17.09,15.98,18.0,1010,84,2.41,69,100,Rain,light rain,2018-06-24,12
354000,1529845200,-14400,17.26,17.24,16.01,18.0,1010,88,2.47,64,100,Rain,moderate rain,2018-06-24,13
354001,1529848800,-14400,17.05,17.08,16.5,17.69,1010,89,2.38,64,100,Rain,moderate rain,2018-06-24,14
354002,1529852400,-14400,16.94,17.09,16.5,17.54,1011,90,2.24,65,100,Rain,heavy intensity rain,2018-06-24,15
354003,1529856000,-14400,16.86,17.53,16.5,17.0,1011,96,2.0,60,100,Rain,heavy intensity rain,2018-06-24,16
354004,1529859600,-14400,17.68,18.28,16.69,18.1,1011,87,1.71,41,100,Rain,light rain,2018-06-24,17
354005,1529863200,-14400,17.79,18.63,15.94,19.0,1011,88,1.52,37,100,Rain,moderate rain,2018-06-24,18
354006,1529866800,-14400,18.28,19.14,16.57,19.0,1012,83,1.26,7,100,Rain,light rain,2018-06-24,19
354007,1529870400,-14400,18.77,19.09,16.62,19.4,1012,81,2.08,4,100,Rain,light rain,2018-06-24,20
354008,1529874000,-14400,19.73,19.79,16.07,20.2,1013,73,2.1,353,100,Rain,light rain,2018-06-24,21
354009,1529877600,-14400,19.79,19.76,17.11,21.0,1014,74,2.36,331,41,Rain,light rain,2018-06-24,22
354010,1529881200,-14400,19.74,18.93,17.68,21.0,1014,70,3.01,315,39,Rain,light rain,2018-06-24,23
354011,1529884800,-14400,19.89,18.78,17.6,21.0,1014,69,3.41,324,53,Clouds,broken clouds,2018-06-25,00
354012,1529888400,-14400,19.09,17.32,17.89,20.6,1014,67,3.77,333,15,Clouds,few clouds,2018-06-25,01
354013,1529892000,-14400,18.57,16.19,17.0,20.0,1016,67,4.43,333,49,Clouds,scattered clouds,2018-06-25,02
354014,1529895600,-14400,17.32,14.64,16.0,18.41,1016,71,4.72,342,51,Clouds,broken clouds,2018-06-25,03
354015,1529899200,-14400,16.45,13.37,15.0,18.01,1017,70,4.85,348,72,Clouds,broken clouds,2018-06-25,04
354016,1529902800,-14400,15.9,13.11,14.2,17.61,1018,75,4.64,350,50,Clouds,scattered clouds,2018-06-25,05
354017,1529906400,-14400,15.67,12.8,14.0,17.33,1018,72,4.41,349,24,Clouds,few clouds,2018-06-25,06
354018,1529910000,-14400,15.04,12.32,14.0,17.17,1018,77,4.36,347,19,Clouds,few clouds,2018-06-25,07
354019,1529913600,-14400,14.5,11.77,13.43,16.02,1018,81,4.48,347,5,Clear,sky is clear,2018-06-25,08
354020,1529917200,-14400,14.38,11.41,13.0,16.79,1019,77,4.47,347,0,Clear,sky is clear,2018-06-25,09
354021,1529920800,-14400,14.5,11.42,13.0,16.37,1020,69,4.05,354,0,Clear,sky is clear,2018-06-25,10
354022,1529924400,-14400,14.96,11.51,14.0,16.05,1021,61,4.1,353,0,Clear,sky is clear,2018-06-25,11
354023,1529928000,-14400,16.02,12.2,15.0,17.0,1022,52,4.19,356,0,Clear,sky is clear,2018-06-25,12
354024,1529931600,-14400,16.99,13.25,15.0,18.1,1023,47,3.91,357,0,Clear,sky is clear,2018-06-25,13
354025,1529935200,-14400,18.82,15.21,16.45,20.0,1023,41,3.63,359,0,Clear,sky is clear,2018-06-25,14
354026,1529938800,-14400,19.55,15.24,17.64,20.4,1023,32,3.87,7,0,Clear,sky is clear,2018-06-25,15
354027,1529942400,-14400,20.04,16.13,17.1,21.0,1023,33,3.51,9,11,Clouds,few clouds,2018-06-25,16
354028,1529946000,-14400,20.17,16.41,18.87,21.52,1023,28,2.77,4,5,Clear,sky is clear,2018-06-25,17
354029,1529949600,-14400,20.72,17.01,17.23,22.3,1023,26,2.58,3,0,Clear,sky is clear,2018-06-25,18
354030,1529953200,-14400,20.62,18.12,17.28,22.0,1023,42,2.65,5,0,Clear,sky is clear,2018-06-25,19
354031,1529956800,-14400,21.01,18.41,17.49,23.0,1023,38,2.45,8,0,Clear,sky is clear,2018-06-25,20
354032,1529960400,-14400,20.98,18.9,17.76,23.0,1023,40,1.93,11,0,Clear,sky is clear,2018-06-25,21
354033,1529964000,-14400,20.74,18.33,18.01,23.0,1022,34,1.64,26,0,Clear,sky is clear,2018-06-25,22
354034,1529967600,-14400,20.16,18.83,18.0,22.0,1022,39,0.51,15,0,Clear,sky is clear,2018-06-25,23
354035,1529971200,-14400,20.12,18.27,18.0,22.0,1022,34,0.69,230,0,Clear,sky is clear,2018-06-26,00
354036,1529974800,-14400,19.01,16.91,17.0,21.6,1023,40,1.42,250,0,Clear,sky is clear,2018-06-26,01
354037,1529978400,-14400,17.81,15.49,16.11,19.0,1023,46,2.01,319,0,Clear,sky is clear,2018-06-26,02
354038,1529982000,-14400,16.22,13.33,15.0,19.06,1023,47,2.49,351,0,Clear,sky is clear,2018-06-26,03
354039,1529985600,-14400,15.5,12.81,12.65,18.6,1023,50,2.27,349,8,Clear,sky is clear,2018-06-26,04
354040,1529989200,-14400,14.36,11.13,11.12,18.09,1024,44,2.29,343,0,Clear,sky is clear,2018-06-26,05
354041,1529992800,-14400,13.88,10.48,10.59,18.07,1024,45,2.5,3,80,Clouds,broken clouds,2018-06-26,06
354042,1529996400,-14400,13.58,11.02,10.07,17.53,1024,51,1.67,13,88,Clouds,overcast clouds,2018-06-26,07
354043,1530000000,-14400,13.57,11.57,12.0,17.43,1024,56,1.24,47,88,Clouds,overcast clouds,2018-06-26,08
354044,1530003600,-14400,12.7,10.37,8.65,17.25,1024,60,1.76,75,95,Clouds,overcast clouds,2018-06-26,09
354045,1530007200,-14400,12.81,10.51,10.0,17.01,1024,62,1.88,71,93,Clouds,overcast clouds,2018-06-26,10
354046,1530010800,-14400,14.36,12.32,12.0,16.83,1024,65,2.21,87,96,Clouds,overcast clouds,2018-06-26,11
354047,1530014400,-14400,16.16,14.5,15.0,17.0,1024,65,2.28,117,98,Clouds,overcast clouds,2018-06-26,12
354048,1530018000,-14400,17.76,15.12,15.2,19.4,1024,48,2.65,134,98,Clouds,overcast clouds,2018-06-26,13
354049,1530021600,-14400,19.37,16.19,17.07,21.0,1024,45,3.58,120,86,Clouds,overcast clouds,2018-06-26,14
354050,1530025200,-14400,19.91,15.26,17.13,21.0,1023,32,4.43,116,82,Clouds,broken clouds,2018-06-26,15
354051,1530028800,-14400,20.54,15.99,17.06,22.0,1023,31,4.31,118,86,Clouds,overcast clouds,2018-06-26,16
354052,1530032400,-14400,20.73,16.75,17.01,22.0,1022,37,4.22,111,87,Clouds,overcast clouds,2018-06-26,17
354053,1530036000,-14400,21.12,17.44,18.19,22.0,1021,38,4.02,110,80,Clouds,broken clouds,2018-06-26,18
354054,1530039600,-14400,21.14,17.42,18.23,22.0,1021,37,3.96,112,77,Clouds,broken clouds,2018-06-26,19
354055,1530043200,-14400,21.28,17.12,16.91,23.0,1020,33,4.15,105,54,Clouds,broken clouds,2018-06-26,20
354056,1530046800,-14400,21.37,17.17,16.84,23.0,1019,33,4.23,106,23,Clouds,few clouds,2018-06-26,21
354057,1530050400,-14400,21.0,17.33,16.84,23.0,1019,34,3.51,118,55,Clouds,broken clouds,2018-06-26,22
354058,1530054000,-14400,20.13,16.75,16.86,22.0,1018,37,3.22,98,87,Clouds,overcast clouds,2018-06-26,23
354059,1530057600,-14400,19.25,15.9,16.86,20.4,1017,41,3.37,86,90,Clouds,overcast clouds,2018-06-27,00
354060,1530061200,-14400,18.59,15.14,16.96,19.2,1016,44,3.65,87,93,Clouds,overcast clouds,2018-06-27,01
354061,1530064800,-14400,18.47,15.34,16.49,19.1,1016,47,3.46,85,91,Clouds,overcast clouds,2018-06-27,02
354062,1530068400,-14400,18.18,15.2,16.35,19.0,1016,50,3.45,80,94,Clouds,overcast clouds,2018-06-27,03
354063,1530072000,-14400,18.22,15.34,16.36,19.0,1015,53,3.61,81,100,Clouds,overcast clouds,2018-06-27,04
354064,1530075600,-14400,18.12,16.14,16.11,19.0,1015,58,2.78,85,100,Clouds,overcast clouds,2018-06-27,05
354065,1530079200,-14400,17.99,16.55,16.43,18.5,1014,63,2.46,94,100,Clouds,overcast clouds,2018-06-27,06
354066,1530082800,-14400,18.05,17.14,16.76,18.7,1013,65,1.91,105,100,Clouds,overcast clouds,2018-06-27,07
354067,1530086400,-14400,18.62,18.16,16.98,19.0,1013,66,1.6,109,100,Rain,light rain,2018-06-27,08
354068,1530090000,-14400,17.44,17.47,16.5,18.19,1013,84,2.12,121,100,Rain,light rain,2018-06-27,09
354069,1530093600,-14400,17.09,17.13,17.0,17.89,1013,89,2.38,118,100,Rain,heavy intensity rain,2018-06-27,10
354070,1530097200,-14400,16.76,17.05,16.0,18.01,1012,95,2.4,119,100,Rain,light rain,2018-06-27,11
354071,1530100800,-14400,17.67,17.7,16.6,18.4,1011,89,2.7,134,100,Rain,moderate rain,2018-06-27,12
354072,1530104400,-14400,18.12,17.74,16.6,19.0,1011,89,3.54,140,100,Rain,moderate rain,2018-06-27,13
354073,1530108000,-14400,18.41,18.44,18.0,19.0,1011,88,3.01,126,100,Rain,light rain,2018-06-27,14
354074,1530111600,-14400,18.42,18.42,17.49,19.52,1010,87,2.95,125,100,Rain,light rain,2018-06-27,15
354075,1530115200,-14400,18.7,18.3,17.75,20.02,1010,81,3.07,126,100,Rain,light rain,2018-06-27,16
354076,1530118800,-14400,19.17,19.21,18.0,21.0,1009,87,3.31,118,100,Rain,light rain,2018-06-27,17
354077,1530122400,-14400,19.55,19.21,18.84,21.11,1009,84,3.75,128,98,Rain,light rain,2018-06-27,18
354078,1530126000,-14400,19.5,18.45,18.0,21.0,1009,84,4.74,132,100,Rain,light rain,2018-06-27,19
354079,1530129600,-14400,19.76,19.62,18.0,22.0,1008,91,4.34,136,100,Rain,light rain,2018-06-27,20
354080,1530133200,-14400,20.0,19.78,18.28,21.0,1007,84,3.83,135,100,Rain,light rain,2018-06-27,21
354081,1530136800,-14400,19.43,19.3,17.78,21.0,1007,83,3.28,134,100,Rain,light rain,2018-06-27,22
354082,1530140400,-14400,19.54,19.9,18.34,20.0,1007,85,2.86,114,100,Rain,light rain,2018-06-27,23
354083,1530144000,-14400,19.39,19.83,18.21,20.0,1007,84,2.55,116,97,Rain,light rain,2018-06-28,00
354084,1530147600,-14400,19.38,20.17,18.09,20.0,1007,84,2.05,107,97,Rain,light rain,2018-06-28,01
354085,1530151200,-14400,18.97,19.75,17.31,20.0,1007,84,1.84,90,98,Rain,light rain,2018-06-28,02
354086,1530154800,-14400,19.25,20.25,18.03,20.0,1007,86,1.88,91,98,Rain,light rain,2018-06-28,03
354087,1530158400,-14400,19.3,20.64,18.15,20.0,1007,86,1.43,87,100,Rain,light rain,2018-06-28,04
354088,1530162000,-14400,19.27,20.68,18.12,20.0,1007,86,1.31,57,100,Rain,light rain,2018-06-28,05
354089,1530165600,-14400,19.21,20.47,17.98,20.0,1007,87,1.59,59,100,Clouds,overcast clouds,2018-06-28,06
354090,1530169200,-14400,18.91,20.22,17.3,20.0,1007,88,1.45,45,100,Clouds,overcast clouds,2018-06-28,07
354091,1530172800,-14400,18.91,20.21,17.3,20.0,1007,87,1.37,27,100,Clouds,overcast clouds,2018-06-28,08
354092,1530176400,-14400,18.97,20.36,17.37,20.0,1007,87,1.27,19,100,Clouds,overcast clouds,2018-06-28,09
354093,1530180000,-14400,18.98,20.44,17.36,20.0,1008,86,1.08,337,98,Clouds,overcast clouds,2018-06-28,10
354094,1530183600,-14400,19.25,20.22,17.45,20.3,1008,86,1.93,309,100,Clouds,overcast clouds,2018-06-28,11
354095,1530187200,-14400,19.42,19.49,17.69,21.0,1008,86,3.31,311,70,Clouds,broken clouds,2018-06-28,12
354096,1530190800,-14400,20.11,19.58,18.0,22.0,1009,82,4.12,322,51,Clouds,broken clouds,2018-06-28,13
354097,1530194400,-14400,20.9,19.51,18.41,22.77,1010,70,4.4,334,58,Clouds,broken clouds,2018-06-28,14
354098,1530198000,-14400,22.88,21.38,18.86,24.0,1010,61,4.43,333,47,Clouds,scattered clouds,2018-06-28,15
354099,1530201600,-14400,23.68,22.58,19.22,25.0,1010,58,3.84,330,16,Clouds,few clouds,2018-06-28,16
354100,1530205200,-14400,26.41,25.54,21.3,27.0,1010,48,3.3,324,2,Clear,sky is clear,2018-06-28,17
354101,1530208800,-14400,25.62,23.86,20.84,28.0,1010,42,3.29,309,31,Clouds,scattered clouds,2018-06-28,18
354102,1530212400,-14400,26.06,25.86,21.41,29.0,1010,57,3.61,299,42,Clouds,scattered clouds,2018-06-28,19
354103,1530216000,-14400,26.08,26.04,21.57,29.22,1010,57,3.39,298,98,Clouds,overcast clouds,2018-06-28,20
354104,1530219600,-14400,26.83,26.66,21.64,29.08,1010,51,2.99,294,78,Clouds,broken clouds,2018-06-28,21
354105,1530223200,-14400,26.82,27.06,22.15,30.0,1010,49,2.06,279,39,Clouds,scattered clouds,2018-06-28,22
354106,1530226800,-14400,26.96,26.24,22.1,29.0,1010,42,2.33,268,30,Clouds,scattered clouds,2018-06-28,23
354107,1530230400,-14400,27.27,26.64,22.27,28.0,1010,42,2.34,271,14,Clouds,few clouds,2018-06-29,00
354108,1530234000,-14400,26.1,25.31,22.07,27.4,1011,45,2.56,275,11,Clouds,few clouds,2018-06-29,01
354109,1530237600,-14400,24.52,23.55,20.65,26.0,1012,52,3.19,276,0,Clear,sky is clear,2018-06-29,02
354110,1530241200,-14400,22.64,21.44,20.3,23.8,1012,57,3.37,277,0,Clear,sky is clear,2018-06-29,03
354111,1530244800,-14400,21.75,22.27,20.02,23.0,1012,78,3.09,240,1,Clear,sky is clear,2018-06-29,04
354112,1530248400,-14400,20.52,20.23,19.36,21.0,1012,83,4.12,190,1,Clear,sky is clear,2018-06-29,05
354113,1530252000,-14400,20.15,19.27,19.0,21.2,1013,75,3.87,273,14,Clouds,few clouds,2018-06-29,06
354114,1530255600,-14400,20.56,20.05,19.02,22.0,1013,77,3.78,280,0,Clear,sky is clear,2018-06-29,07
354115,1530259200,-14400,20.28,19.75,18.33,22.0,1013,78,3.77,292,0,Clear,sky is clear,2018-06-29,08
354116,1530262800,-14400,19.8,19.03,18.0,21.0,1014,78,3.86,300,0,Clear,sky is clear,2018-06-29,09
354117,1530266400,-14400,20.16,19.81,19.0,21.0,1014,72,2.78,309,0,Clear,sky is clear,2018-06-29,10
354118,1530270000,-14400,20.72,20.4,19.45,22.0,1015,73,3.14,308,8,Clear,sky is clear,2018-06-29,11
354119,1530273600,-14400,22.47,22.09,19.49,24.3,1015,61,2.63,306,4,Clear,sky is clear,2018-06-29,12
354120,1530277200,-14400,24.0,22.77,19.72,26.0,1016,44,2.21,298,0,Clear,sky is clear,2018-06-29,13
354121,1530280800,-14400,25.7,24.96,20.42,28.0,1016,41,1.7,292,9,Clear,sky is clear,2018-06-29,14
354122,1530284400,-14400,26.87,25.74,21.2,29.0,1016,34,1.56,281,68,Clouds,broken clouds,2018-06-29,15
354123,1530288000,-14400,26.76,26.83,21.29,30.0,1016,45,1.62,250,28,Clouds,scattered clouds,2018-06-29,16
354124,1530291600,-14400,27.82,28.15,21.37,31.2,1016,46,1.9,232,12,Clouds,few clouds,2018-06-29,17
354125,1530295200,-14400,28.61,28.19,21.71,31.2,1016,39,2.06,216,42,Clouds,scattered clouds,2018-06-29,18
354126,1530298800,-14400,29.85,28.9,24.4,32.0,1015,34,2.37,193,87,Clouds,overcast clouds,2018-06-29,19
354127,1530302400,-14400,30.15,28.55,25.14,32.0,1016,32,3.01,185,86,Clouds,overcast clouds,2018-06-29,20
354128,1530306000,-14400,30.24,27.59,23.3,33.0,1015,30,4.14,175,76,Clouds,broken clouds,2018-06-29,21
354129,1530309600,-14400,28.47,26.9,22.91,32.0,1015,45,4.74,183,89,Clouds,overcast clouds,2018-06-29,22
354130,1530313200,-14400,27.96,25.82,23.23,31.0,1014,44,5.14,183,85,Clouds,overcast clouds,2018-06-29,23
