Date,Hour,Toronto,weekday
2014-04-11,16,5797,1
2014-04-11,17,5729,1
2014-04-11,18,5633,1
2014-04-11,19,5627,1
2014-04-11,20,5901,1
2014-04-11,21,5783,1
2014-04-11,22,5413,1
2014-04-11,23,5007,1
2014-04-11,24,4607,1
2014-04-12,1,4365,0
2014-04-12,2,4238,0
2014-04-12,3,4170,0
2014-04-12,4,4126,0
2014-04-12,5,4197,0
2014-04-12,6,4360,0
2014-04-12,7,4582,0
2014-04-12,8,4924,0
2014-04-12,9,5159,0
2014-04-12,10,5301,0
2014-04-12,11,5373,0
2014-04-12,12,5355,0
2014-04-12,13,5298,0
2014-04-12,14,5199,0
2014-04-12,15,5147,0
2014-04-12,16,5175,0
2014-04-12,17,5251,0
2014-04-12,18,5273,0
2014-04-12,19,5350,0
2014-04-12,20,5461,0
2014-04-12,21,5309,0
2014-04-12,22,5030,0
2014-04-12,23,4689,0
2014-04-12,24,4383,0
2014-04-13,1,4202,0
2014-04-13,2,4092,0
2014-04-13,3,4012,0
2014-04-13,4,3981,0
2014-04-13,5,4011,0
2014-04-13,6,4117,0
2014-04-13,7,4246,0
2014-04-13,8,4517,0
2014-04-13,9,4800,0
2014-04-13,10,5041,0
2014-04-13,11,5107,0
2014-04-13,12,5139,0
2014-04-13,13,5117,0
2014-04-13,14,5089,0
2014-04-13,15,5109,0
2014-04-13,16,5216,0
2014-04-13,17,5292,0
2014-04-13,18,5377,0
2014-04-13,19,5485,0
2014-04-13,20,5607,0
2014-04-13,21,5420,0
2014-04-13,22,5084,0
2014-04-13,23,4692,0
2014-04-13,24,4351,0
2014-04-14,1,4177,1
2014-04-14,2,4092,1
2014-04-14,3,4058,1
2014-04-14,4,4114,1
2014-04-14,5,4351,1
2014-04-14,6,4955,1
2014-04-14,7,5568,1
2014-04-14,8,5808,1
2014-04-14,9,6006,1
2014-04-14,10,6156,1
2014-04-14,11,6228,1
2014-04-14,12,6245,1
2014-04-14,13,6276,1
2014-04-14,14,6272,1
2014-04-14,15,6260,1
2014-04-14,16,6215,1
2014-04-14,17,6209,1
2014-04-14,18,6098,1
2014-04-14,19,6014,1
2014-04-14,20,6192,1
2014-04-14,21,6045,1
2014-04-14,22,5609,1
2014-04-14,23,5134,1
2014-04-14,24,4753,1
2014-04-15,1,4536,1
2014-04-15,2,4477,1
2014-04-15,3,4440,1
2014-04-15,4,4525,1
2014-04-15,5,4782,1
2014-04-15,6,5345,1
2014-04-15,7,5940,1
2014-04-15,8,6211,1
2014-04-15,9,6375,1
2014-04-15,10,6554,1
2014-04-15,11,6622,1
2014-04-15,12,6591,1
2014-04-15,13,6575,1
2014-04-15,14,6526,1
2014-04-15,15,6508,1
2014-04-15,16,6539,1
2014-04-15,17,6534,1
2014-04-15,18,6527,1
2014-04-15,19,6545,1
2014-04-15,20,6731,1
2014-04-15,21,6269,1
2014-04-15,22,6015,1
2014-04-15,23,5584,1
2014-04-15,24,5196,1
2014-04-16,1,4989,1
2014-04-16,2,4882,1
2014-04-16,3,4830,1
2014-04-16,4,4888,1
2014-04-16,5,5137,1
2014-04-16,6,5629,1
2014-04-16,7,6166,1
2014-04-16,8,6357,1
2014-04-16,9,6407,1
2014-04-16,10,6478,1
2014-04-16,11,6526,1
2014-04-16,12,6502,1
2014-04-16,13,6483,1
2014-04-16,14,6408,1
2014-04-16,15,6351,1
2014-04-16,16,6360,1
2014-04-16,17,6296,1
2014-04-16,18,6210,1
2014-04-16,19,6279,1
2014-04-16,20,6539,1
2014-04-16,21,6446,1
2014-04-16,22,6025,1
2014-04-16,23,5490,1
2014-04-16,24,5098,1
2014-04-17,1,4889,1
2014-04-17,2,4769,1
2014-04-17,3,4722,1
2014-04-17,4,4757,1
2014-04-17,5,4959,1
2014-04-17,6,5478,1
2014-04-17,7,6010,1
2014-04-17,8,6189,1
2014-04-17,9,6251,1
2014-04-17,10,6315,1
2014-04-17,11,6338,1
2014-04-17,12,6349,1
2014-04-17,13,6319,1
2014-04-17,14,6219,1
2014-04-17,15,6132,1
2014-04-17,16,6072,1
2014-04-17,17,6006,1
2014-04-17,18,5930,1
2014-04-17,19,5937,1
2014-04-17,20,6166,1
2014-04-17,21,6078,1
2014-04-17,22,5689,1
2014-04-17,23,5204,1
2014-04-17,24,4805,1
2014-04-18,1,4521,1
2014-04-18,2,4386,1
2014-04-18,3,4304,1
2014-04-18,4,4279,1
2014-04-18,5,4332,1
2014-04-18,6,4447,1
2014-04-18,7,4504,1
2014-04-18,8,4733,1
2014-04-18,9,4985,1
2014-04-18,10,5131,1
2014-04-18,11,5339,1
2014-04-18,12,5373,1
2014-04-18,13,5305,1
2014-04-18,14,5269,1
2014-04-18,15,5186,1
2014-04-18,16,5265,1
2014-04-18,17,5299,1
2014-04-18,18,5168,1
2014-04-18,19,5088,1
2014-04-18,20,5319,1
2014-04-18,21,5312,1
2014-04-18,22,5077,1
2014-04-18,23,4784,1
2014-04-18,24,4494,1
2014-04-19,1,4292,0
2014-04-19,2,4180,0
2014-04-19,3,4128,0
2014-04-19,4,4124,0
2014-04-19,5,4212,0
2014-04-19,6,4333,0
2014-04-19,7,4532,0
2014-04-19,8,4802,0
2014-04-19,9,5029,0
2014-04-19,10,5160,0
2014-04-19,11,5217,0
2014-04-19,12,5210,0
2014-04-19,13,5146,0
2014-04-19,14,5057,0
2014-04-19,15,4993,0
2014-04-19,16,4995,0
2014-04-19,17,5022,0
2014-04-19,18,5014,0
2014-04-19,19,5026,0
2014-04-19,20,5276,0
2014-04-19,21,5251,0
2014-04-19,22,5040,0
2014-04-19,23,4746,0
2014-04-19,24,4457,0
2014-04-20,1,4243,0
2014-04-20,2,4112,0
2014-04-20,3,4039,0
2014-04-20,4,4023,0
2014-04-20,5,4079,0
2014-04-20,6,4122,0
2014-04-20,7,4249,0
2014-04-20,8,4477,0
2014-04-20,9,4700,0
2014-04-20,10,4856,0
2014-04-20,11,4965,0
2014-04-20,12,4995,0
2014-04-20,13,4936,0
2014-04-20,14,4858,0
2014-04-20,15,4818,0
2014-04-20,16,4823,0
2014-04-20,17,4844,0
2014-04-20,18,4841,0
2014-04-20,19,4915,0
2014-04-20,20,5190,0
2014-04-20,21,5185,0
2014-04-20,22,4974,0
2014-04-20,23,4658,0
2014-04-20,24,4368,0
2014-04-21,1,4184,1
2014-04-21,2,4086,1
2014-04-21,3,4051,1
2014-04-21,4,4092,1
2014-04-21,5,4290,1
2014-04-21,6,4683,1
2014-04-21,7,5150,1
2014-04-21,8,5464,1
2014-04-21,9,5669,1
2014-04-21,10,5823,1
2014-04-21,11,5949,1
2014-04-21,12,5982,1
2014-04-21,13,5981,1
2014-04-21,14,5944,1
2014-04-21,15,5911,1
2014-04-21,16,5903,1
2014-04-21,17,5962,1
2014-04-21,18,5958,1
2014-04-21,19,5898,1
2014-04-21,20,6051,1
2014-04-21,21,5885,1
2014-04-21,22,5462,1
2014-04-21,23,4950,1
2014-04-21,24,4566,1
2014-04-22,1,4349,1
2014-04-22,2,4220,1
2014-04-22,3,4154,1
2014-04-22,4,4201,1
2014-04-22,5,4428,1
2014-04-22,6,4996,1
2014-04-22,7,5590,1
2014-04-22,8,5855,1
2014-04-22,9,6030,1
2014-04-22,10,6080,1
2014-04-22,11,6222,1
2014-04-22,12,6144,1
2014-04-22,13,6151,1
2014-04-22,14,6078,1
2014-04-22,15,6038,1
2014-04-22,16,6040,1
2014-04-22,17,6107,1
2014-04-22,18,6103,1
2014-04-22,19,6151,1
2014-04-22,20,6291,1
2014-04-22,21,6066,1
2014-04-22,22,5653,1
2014-04-22,23,5143,1
2014-04-22,24,4775,1
2014-04-23,1,4552,1
2014-04-23,2,4442,1
2014-04-23,3,4405,1
2014-04-23,4,4472,1
2014-04-23,5,4717,1
2014-04-23,6,5214,1
2014-04-23,7,5808,1
2014-04-23,8,6118,1
2014-04-23,9,6232,1
2014-04-23,10,6332,1
2014-04-23,11,6345,1
2014-04-23,12,6243,1
2014-04-23,13,6233,1
2014-04-23,14,6177,1
2014-04-23,15,6139,1
2014-04-23,16,6138,1
2014-04-23,17,6095,1
2014-04-23,18,6045,1
2014-04-23,19,6028,1
2014-04-23,20,6268,1
2014-04-23,21,6204,1
2014-04-23,22,5787,1
2014-04-23,23,5291,1
2014-04-23,24,4906,1
2014-04-24,1,4675,1
2014-04-24,2,4537,1
2014-04-24,3,4492,1
2014-04-24,4,4580,1
2014-04-24,5,4836,1
2014-04-24,6,5301,1
2014-04-24,7,5825,1
2014-04-24,8,6036,1
2014-04-24,9,6127,1
2014-04-24,10,6205,1
2014-04-24,11,6229,1
2014-04-24,12,6201,1
2014-04-24,13,6146,1
2014-04-24,14,6115,1
2014-04-24,15,6078,1
2014-04-24,16,6063,1
2014-04-24,17,6030,1
2014-04-24,18,5964,1
2014-04-24,19,5972,1
2014-04-24,20,6154,1
2014-04-24,21,6033,1
2014-04-24,22,5651,1
2014-04-24,23,5139,1
2014-04-24,24,4747,1
2014-04-25,1,4508,1
2014-04-25,2,4388,1
2014-04-25,3,4340,1
2014-04-25,4,4375,1
2014-04-25,5,4614,1
2014-04-25,6,5093,1
2014-04-25,7,5675,1
2014-04-25,8,5909,1
2014-04-25,9,6006,1
2014-04-25,10,6116,1
2014-04-25,11,6229,1
2014-04-25,12,6192,1
2014-04-25,13,6212,1
2014-04-25,14,6137,1
2014-04-25,15,6178,1
2014-04-25,16,6160,1
2014-04-25,17,6120,1
2014-04-25,18,6093,1
2014-04-25,19,6113,1
2014-04-25,20,6183,1
2014-04-25,21,5997,1
2014-04-25,22,5593,1
2014-04-25,23,5129,1
2014-04-25,24,4746,1
2014-04-26,1,4523,0
2014-04-26,2,4378,0
2014-04-26,3,4299,0
2014-04-26,4,4234,0
2014-04-26,5,4310,0
2014-04-26,6,4440,0
2014-04-26,7,4705,0
2014-04-26,8,5057,0
2014-04-26,9,5319,0
2014-04-26,10,5510,0
2014-04-26,11,5625,0
2014-04-26,12,5576,0
2014-04-26,13,5523,0
2014-04-26,14,5411,0
2014-04-26,15,5332,0
2014-04-26,16,5346,0
2014-04-26,17,5388,0
2014-04-26,18,5387,0
2014-04-26,19,5345,0
2014-04-26,20,5529,0
2014-04-26,21,5518,0
2014-04-26,22,5256,0
2014-04-26,23,4908,0
2014-04-26,24,4591,0
2014-04-27,1,4371,0
2014-04-27,2,4238,0
2014-04-27,3,4153,0
2014-04-27,4,4142,0
2014-04-27,5,4181,0
2014-04-27,6,4211,0
2014-04-27,7,4372,0
2014-04-27,8,4634,0
2014-04-27,9,4865,0
2014-04-27,10,5030,0
2014-04-27,11,5137,0
2014-04-27,12,5188,0
2014-04-27,13,5143,0
2014-04-27,14,5079,0
2014-04-27,15,5048,0
2014-04-27,16,5090,0
2014-04-27,17,5173,0
2014-04-27,18,5200,0
2014-04-27,19,5217,0
2014-04-27,20,5464,0
2014-04-27,21,5504,0
2014-04-27,22,5223,0
2014-04-27,23,4828,0
2014-04-27,24,4525,0
2014-04-28,1,4371,1
2014-04-28,2,4265,1
2014-04-28,3,4242,1
2014-04-28,4,4291,1
2014-04-28,5,4542,1
2014-04-28,6,4980,1
2014-04-28,7,5555,1
2014-04-28,8,5779,1
2014-04-28,9,5901,1
2014-04-28,10,6041,1
2014-04-28,11,6084,1
2014-04-28,12,6060,1
2014-04-28,13,6035,1
2014-04-28,14,5986,1
2014-04-28,15,5951,1
2014-04-28,16,5968,1
2014-04-28,17,5959,1
2014-04-28,18,5919,1
2014-04-28,19,5937,1
2014-04-28,20,6126,1
2014-04-28,21,6000,1
2014-04-28,22,5566,1
2014-04-28,23,5071,1
2014-04-28,24,4672,1
2014-04-29,1,4448,1
2014-04-29,2,4325,1
2014-04-29,3,4282,1
2014-04-29,4,4342,1
2014-04-29,5,4571,1
2014-04-29,6,5104,1
2014-04-29,7,5733,1
2014-04-29,8,6044,1
2014-04-29,9,6225,1
2014-04-29,10,6400,1
2014-04-29,11,6496,1
2014-04-29,12,6606,1
2014-04-29,13,6637,1
2014-04-29,14,6615,1
2014-04-29,15,6573,1
2014-04-29,16,6576,1
2014-04-29,17,6564,1
2014-04-29,18,6467,1
2014-04-29,19,6348,1
2014-04-29,20,6414,1
2014-04-29,21,6255,1
2014-04-29,22,5810,1
2014-04-29,23,5300,1
2014-04-29,24,4885,1
2014-04-30,1,4655,1
2014-04-30,2,4539,1
2014-04-30,3,4484,1
2014-04-30,4,4529,1
2014-04-30,5,4782,1
2014-04-30,6,5301,1
2014-04-30,7,5921,1
2014-04-30,8,6207,1
2014-04-30,9,6339,1
2014-04-30,10,6491,1
2014-04-30,11,6552,1
2014-04-30,12,6542,1
2014-04-30,13,6536,1
2014-04-30,14,6502,1
2014-04-30,15,6494,1
2014-04-30,16,6527,1
2014-04-30,17,6516,1
2014-04-30,18,6414,1
2014-04-30,19,6448,1
2014-04-30,20,6508,1
2014-04-30,21,6307,1
2014-04-30,22,5859,1
2014-04-30,23,5362,1
2014-04-30,24,4944,1
2014-05-01,1,4643,1
2014-05-01,2,4533,1
2014-05-01,3,4478,1
2014-05-01,4,4512,1
2014-05-01,5,4747,1
2014-05-01,6,5200,1
2014-05-01,7,5840,1
2014-05-01,8,6057,1
2014-05-01,9,6180,1
2014-05-01,10,6308,1
2014-05-01,11,6347,1
2014-05-01,12,6246,1
2014-05-01,13,6234,1
2014-05-01,14,6187,1
2014-05-01,15,6185,1
2014-05-01,16,6207,1
2014-05-01,17,6235,1
2014-05-01,18,6170,1
2014-05-01,19,6159,1
2014-05-01,20,6285,1
2014-05-01,21,6138,1
2014-05-01,22,5729,1
2014-05-01,23,5235,1
2014-05-01,24,4817,1
2014-05-02,1,4574,1
2014-05-02,2,4418,1
2014-05-02,3,4386,1
2014-05-02,4,4440,1
2014-05-02,5,4627,1
2014-05-02,6,5051,1
2014-05-02,7,5641,1
2014-05-02,8,5953,1
2014-05-02,9,6076,1
2014-05-02,10,6158,1
2014-05-02,11,6225,1
2014-05-02,12,6182,1
2014-05-02,13,6212,1
2014-05-02,14,6154,1
2014-05-02,15,6099,1
2014-05-02,16,6110,1
2014-05-02,17,6073,1
2014-05-02,18,5943,1
2014-05-02,19,5896,1
2014-05-02,20,6054,1
2014-05-02,21,5955,1
2014-05-02,22,5566,1
2014-05-02,23,5110,1
2014-05-02,24,4682,1
2014-05-03,1,4439,0
2014-05-03,2,4279,0
2014-05-03,3,4170,0
2014-05-03,4,4133,0
2014-05-03,5,4206,0
2014-05-03,6,4327,0
2014-05-03,7,4584,0
2014-05-03,8,4964,0
2014-05-03,9,5259,0
2014-05-03,10,5442,0
2014-05-03,11,5554,0
2014-05-03,12,5546,0
2014-05-03,13,5489,0
2014-05-03,14,5443,0
2014-05-03,15,5389,0
2014-05-03,16,5351,0
2014-05-03,17,5440,0
2014-05-03,18,5464,0
2014-05-03,19,5352,0
2014-05-03,20,5442,0
2014-05-03,21,5436,0
2014-05-03,22,5180,0
2014-05-03,23,4841,0
2014-05-03,24,4529,0
2014-05-04,1,4310,0
2014-05-04,2,4162,0
2014-05-04,3,4076,0
2014-05-04,4,4050,0
2014-05-04,5,4089,0
2014-05-04,6,4110,0
2014-05-04,7,4282,0
2014-05-04,8,4558,0
2014-05-04,9,4838,0
2014-05-04,10,5012,0
2014-05-04,11,5138,0
2014-05-04,12,5174,0
2014-05-04,13,5127,0
2014-05-04,14,5055,0
2014-05-04,15,4999,0
2014-05-04,16,5060,0
2014-05-04,17,5133,0
2014-05-04,18,5154,0
2014-05-04,19,5158,0
2014-05-04,20,5377,0
2014-05-04,21,5498,0
2014-05-04,22,5197,0
2014-05-04,23,4808,0
2014-05-04,24,4544,0
2014-05-05,1,4358,1
2014-05-05,2,4256,1
2014-05-05,3,4239,1
2014-05-05,4,4305,1
2014-05-05,5,4535,1
2014-05-05,6,4938,1
2014-05-05,7,5554,1
2014-05-05,8,5808,1
2014-05-05,9,5924,1
2014-05-05,10,6035,1
2014-05-05,11,6139,1
2014-05-05,12,6147,1
2014-05-05,13,6150,1
2014-05-05,14,6054,1
2014-05-05,15,6047,1
2014-05-05,16,6027,1
2014-05-05,17,5991,1
2014-05-05,18,5967,1
2014-05-05,19,5965,1
2014-05-05,20,6044,1
2014-05-05,21,5972,1
2014-05-05,22,5547,1
2014-05-05,23,5029,1
2014-05-05,24,4626,1
2014-05-06,1,4454,1
2014-05-06,2,4332,1
2014-05-06,3,4228,1
2014-05-06,4,4254,1
2014-05-06,5,4533,1
2014-05-06,6,4959,1
2014-05-06,7,5569,1
2014-05-06,8,5813,1
2014-05-06,9,5917,1
2014-05-06,10,6006,1
2014-05-06,11,6123,1
2014-05-06,12,6069,1
2014-05-06,13,6085,1
2014-05-06,14,6071,1
2014-05-06,15,6001,1
2014-05-06,16,6037,1
2014-05-06,17,6007,1
2014-05-06,18,5911,1
2014-05-06,19,5864,1
2014-05-06,20,6008,1
2014-05-06,21,6021,1
2014-05-06,22,5601,1
2014-05-06,23,5073,1
2014-05-06,24,4687,1
2014-05-07,1,4468,1
2014-05-07,2,4364,1
2014-05-07,3,4318,1
2014-05-07,4,4353,1
2014-05-07,5,4567,1
2014-05-07,6,4975,1
2014-05-07,7,5639,1
2014-05-07,8,5877,1
2014-05-07,9,5968,1
2014-05-07,10,6046,1
2014-05-07,11,6098,1
2014-05-07,12,6135,1
2014-05-07,13,6143,1
2014-05-07,14,6101,1
2014-05-07,15,6066,1
2014-05-07,16,6069,1
2014-05-07,17,6036,1
2014-05-07,18,5960,1
2014-05-07,19,5944,1
2014-05-07,20,6135,1
2014-05-07,21,6071,1
2014-05-07,22,5628,1
2014-05-07,23,5110,1
2014-05-07,24,4712,1
2014-05-08,1,4471,1
2014-05-08,2,4352,1
2014-05-08,3,4303,1
2014-05-08,4,4337,1
2014-05-08,5,4544,1
2014-05-08,6,4983,1
2014-05-08,7,5598,1
2014-05-08,8,5835,1
2014-05-08,9,5978,1
2014-05-08,10,6083,1
2014-05-08,11,6181,1
2014-05-08,12,6144,1
2014-05-08,13,6193,1
2014-05-08,14,6128,1
2014-05-08,15,6115,1
2014-05-08,16,6110,1
2014-05-08,17,6052,1
2014-05-08,18,5995,1
2014-05-08,19,6002,1
2014-05-08,20,6069,1
2014-05-08,21,6001,1
2014-05-08,22,5605,1
2014-05-08,23,5072,1
2014-05-08,24,4652,1
2014-05-09,1,4424,1
2014-05-09,2,4283,1
2014-05-09,3,4213,1
2014-05-09,4,4236,1
2014-05-09,5,4447,1
2014-05-09,6,4803,1
2014-05-09,7,5494,1
2014-05-09,8,5773,1
2014-05-09,9,5914,1
2014-05-09,10,6064,1
2014-05-09,11,6162,1
2014-05-09,12,6192,1
2014-05-09,13,6172,1
2014-05-09,14,6126,1
2014-05-09,15,6086,1
2014-05-09,16,6078,1
2014-05-09,17,6034,1
2014-05-09,18,5924,1
2014-05-09,19,5872,1
2014-05-09,20,5979,1
2014-05-09,21,5895,1
2014-05-09,22,5457,1
2014-05-09,23,4986,1
2014-05-09,24,4623,1
2014-05-10,1,4358,0
2014-05-10,2,4174,0
2014-05-10,3,4080,0
2014-05-10,4,4016,0
2014-05-10,5,4064,0
2014-05-10,6,4136,0
2014-05-10,7,4462,0
2014-05-10,8,4836,0
2014-05-10,9,5133,0
2014-05-10,10,5317,0
2014-05-10,11,5406,0
2014-05-10,12,5391,0
2014-05-10,13,5324,0
2014-05-10,14,5243,0
2014-05-10,15,5191,0
2014-05-10,16,5160,0
2014-05-10,17,5162,0
2014-05-10,18,5136,0
2014-05-10,19,5077,0
2014-05-10,20,5166,0
2014-05-10,21,5264,0
2014-05-10,22,5008,0
2014-05-10,23,4657,0
2014-05-10,24,4318,0
2014-05-11,1,4078,0
2014-05-11,2,3926,0
2014-05-11,3,3833,0
2014-05-11,4,3809,0
2014-05-11,5,3826,0
2014-05-11,6,3833,0
2014-05-11,7,4062,0
2014-05-11,8,4370,0
2014-05-11,9,4661,0
2014-05-11,10,4872,0
2014-05-11,11,4990,0
2014-05-11,12,5023,0
2014-05-11,13,4999,0
2014-05-11,14,4964,0
2014-05-11,15,4965,0
2014-05-11,16,5018,0
2014-05-11,17,5074,0
2014-05-11,18,5084,0
2014-05-11,19,5069,0
2014-05-11,20,5254,0
2014-05-11,21,5421,0
2014-05-11,22,5128,0
2014-05-11,23,4703,0
2014-05-11,24,4340,0
2014-05-12,1,4131,1
2014-05-12,2,4016,1
2014-05-12,3,3970,1
2014-05-12,4,4004,1
2014-05-12,5,4217,1
2014-05-12,6,4662,1
2014-05-12,7,5354,1
2014-05-12,8,5693,1
2014-05-12,9,5947,1
2014-05-12,10,6154,1
2014-05-12,11,6248,1
2014-05-12,12,6305,1
2014-05-12,13,6318,1
2014-05-12,14,6331,1
2014-05-12,15,6339,1
2014-05-12,16,6329,1
2014-05-12,17,6253,1
2014-05-12,18,6150,1
2014-05-12,19,6073,1
2014-05-12,20,6124,1
2014-05-12,21,6071,1
2014-05-12,22,5558,1
2014-05-12,23,5031,1
2014-05-12,24,4636,1
2014-05-13,1,4381,1
2014-05-13,2,4222,1
2014-05-13,3,4186,1
2014-05-13,4,4211,1
2014-05-13,5,4438,1
2014-05-13,6,4898,1
2014-05-13,7,5530,1
2014-05-13,8,5878,1
2014-05-13,9,6032,1
2014-05-13,10,6141,1
2014-05-13,11,6216,1
2014-05-13,12,6206,1
2014-05-13,13,6255,1
2014-05-13,14,6238,1
2014-05-13,15,6232,1
2014-05-13,16,6257,1
2014-05-13,17,6232,1
2014-05-13,18,6127,1
2014-05-13,19,6150,1
2014-05-13,20,6337,1
2014-05-13,21,6130,1
2014-05-13,22,5631,1
2014-05-13,23,5089,1
2014-05-13,24,4666,1
2014-05-14,1,4402,1
2014-05-14,2,4271,1
2014-05-14,3,4208,1
2014-05-14,4,4241,1
2014-05-14,5,4462,1
2014-05-14,6,4906,1
2014-05-14,7,5579,1
2014-05-14,8,5902,1
2014-05-14,9,6067,1
2014-05-14,10,6175,1
2014-05-14,11,6243,1
2014-05-14,12,6313,1
2014-05-14,13,6302,1
2014-05-14,14,6253,1
2014-05-14,15,6249,1
2014-05-14,16,6273,1
2014-05-14,17,6277,1
2014-05-14,18,6301,1
2014-05-14,19,6268,1
2014-05-14,20,6216,1
2014-05-14,21,6025,1
2014-05-14,22,5597,1
2014-05-14,23,5049,1
2014-05-14,24,4622,1
2014-05-15,1,4374,1
2014-05-15,2,4252,1
2014-05-15,3,4224,1
2014-05-15,4,4247,1
2014-05-15,5,4462,1
2014-05-15,6,4889,1
2014-05-15,7,5526,1
2014-05-15,8,5902,1
2014-05-15,9,6082,1
2014-05-15,10,6267,1
2014-05-15,11,6387,1
2014-05-15,12,6404,1
2014-05-15,13,6413,1
2014-05-15,14,6391,1
2014-05-15,15,6395,1
2014-05-15,16,6417,1
2014-05-15,17,6392,1
2014-05-15,18,6301,1
2014-05-15,19,6187,1
2014-05-15,20,6149,1
2014-05-15,21,6051,1
2014-05-15,22,5624,1
2014-05-15,23,5109,1
2014-05-15,24,4679,1
2014-05-16,1,4415,1
2014-05-16,2,4272,1
2014-05-16,3,4220,1
2014-05-16,4,4242,1
2014-05-16,5,4421,1
2014-05-16,6,4861,1
2014-05-16,7,5484,1
2014-05-16,8,5839,1
2014-05-16,9,5975,1
2014-05-16,10,6071,1
2014-05-16,11,6082,1
2014-05-16,12,6038,1
2014-05-16,13,6011,1
2014-05-16,14,5941,1
2014-05-16,15,5864,1
2014-05-16,16,5837,1
2014-05-16,17,5783,1
2014-05-16,18,5706,1
2014-05-16,19,5651,1
2014-05-16,20,5734,1
2014-05-16,21,5765,1
2014-05-16,22,5445,1
2014-05-16,23,4965,1
2014-05-16,24,4580,1
2014-05-17,1,4342,0
2014-05-17,2,4179,0
2014-05-17,3,4073,0
2014-05-17,4,4061,0
2014-05-17,5,4109,0
2014-05-17,6,4170,0
2014-05-17,7,4422,0
2014-05-17,8,4761,0
2014-05-17,9,5024,0
2014-05-17,10,5148,0
2014-05-17,11,5257,0
2014-05-17,12,5277,0
2014-05-17,13,5189,0
2014-05-17,14,5110,0
2014-05-17,15,5054,0
2014-05-17,16,5018,0
2014-05-17,17,5022,0
2014-05-17,18,4988,0
2014-05-17,19,4933,0
2014-05-17,20,5013,0
2014-05-17,21,5140,0
2014-05-17,22,4938,0
2014-05-17,23,4651,0
2014-05-17,24,4344,0
2014-05-18,1,4120,0
2014-05-18,2,3985,0
2014-05-18,3,3911,0
2014-05-18,4,3895,0
2014-05-18,5,3908,0
2014-05-18,6,3901,0
2014-05-18,7,4070,0
2014-05-18,8,4314,0
2014-05-18,9,4567,0
2014-05-18,10,4754,0
2014-05-18,11,4862,0
2014-05-18,12,4887,0
2014-05-18,13,4870,0
2014-05-18,14,4827,0
2014-05-18,15,4833,0
2014-05-18,16,4889,0
2014-05-18,17,4890,0
2014-05-18,18,4847,0
2014-05-18,19,4796,0
2014-05-18,20,4875,0
2014-05-18,21,5025,0
2014-05-18,22,4844,0
2014-05-18,23,4551,0
2014-05-18,24,4258,0
2014-05-19,1,4048,1
2014-05-19,2,3907,1
2014-05-19,3,3841,1
2014-05-19,4,3831,1
2014-05-19,5,3867,1
2014-05-19,6,3895,1
2014-05-19,7,4072,1
2014-05-19,8,4296,1
2014-05-19,9,4541,1
2014-05-19,10,4767,1
2014-05-19,11,4915,1
2014-05-19,12,4978,1
2014-05-19,13,4953,1
2014-05-19,14,4911,1
2014-05-19,15,4882,1
2014-05-19,16,4938,1
2014-05-19,17,5029,1
2014-05-19,18,5058,1
2014-05-19,19,5042,1
2014-05-19,20,5159,1
2014-05-19,21,5293,1
2014-05-19,22,5013,1
2014-05-19,23,4628,1
2014-05-19,24,4281,1
2014-05-20,1,4073,1
2014-05-20,2,3962,1
2014-05-20,3,3922,1
2014-05-20,4,3970,1
2014-05-20,5,4192,1
2014-05-20,6,4641,1
2014-05-20,7,5315,1
2014-05-20,8,5673,1
2014-05-20,9,5895,1
2014-05-20,10,6075,1
2014-05-20,11,6217,1
2014-05-20,12,6235,1
2014-05-20,13,6284,1
2014-05-20,14,6261,1
2014-05-20,15,6194,1
2014-05-20,16,6170,1
2014-05-20,17,6168,1
2014-05-20,18,6093,1
2014-05-20,19,6028,1
2014-05-20,20,6112,1
2014-05-20,21,5998,1
2014-05-20,22,5559,1
2014-05-20,23,5039,1
2014-05-20,24,4626,1
2014-05-21,1,4358,1
2014-05-21,2,4251,1
2014-05-21,3,4212,1
2014-05-21,4,4246,1
2014-05-21,5,4459,1
2014-05-21,6,4871,1
2014-05-21,7,5528,1
2014-05-21,8,5827,1
2014-05-21,9,5986,1
2014-05-21,10,6142,1
2014-05-21,11,6260,1
2014-05-21,12,6263,1
2014-05-21,13,6327,1
2014-05-21,14,6328,1
2014-05-21,15,6317,1
2014-05-21,16,6345,1
2014-05-21,17,6317,1
2014-05-21,18,6187,1
2014-05-21,19,6043,1
2014-05-21,20,6090,1
2014-05-21,21,6128,1
2014-05-21,22,5700,1
2014-05-21,23,5163,1
2014-05-21,24,4735,1
2014-05-22,1,4440,1
2014-05-22,2,4304,1
2014-05-22,3,4207,1
2014-05-22,4,4260,1
2014-05-22,5,4466,1
2014-05-22,6,4886,1
2014-05-22,7,5527,1
2014-05-22,8,5838,1
2014-05-22,9,6046,1
2014-05-22,10,6226,1
2014-05-22,11,6373,1
2014-05-22,12,6423,1
2014-05-22,13,6454,1
2014-05-22,14,6408,1
2014-05-22,15,6372,1
2014-05-22,16,6356,1
2014-05-22,17,6287,1
2014-05-22,18,6103,1
2014-05-22,19,6003,1
2014-05-22,20,6009,1
2014-05-22,21,6058,1
2014-05-22,22,5690,1
2014-05-22,23,5155,1
2014-05-22,24,4713,1
2014-05-23,1,4435,1
2014-05-23,2,4280,1
2014-05-23,3,4218,1
2014-05-23,4,4214,1
2014-05-23,5,4372,1
