Date,Hour,Toronto,weekday,Toronto_Previous_Day
2014-05-29,7,5518,1,5727
2014-05-29,8,5840,1,6052
2014-05-29,9,6040,1,6212
2014-05-29,10,6192,1,6374
2014-05-29,11,6285,1,6474
2014-05-29,12,6310,1,6454
2014-05-29,13,6399,1,6451
2014-05-29,14,6413,1,6367
2014-05-29,15,6415,1,6311
2014-05-29,16,6419,1,6334
2014-05-29,17,6398,1,6313
2014-05-29,18,6253,1,6161
2014-05-29,19,6087,1,6053
2014-05-29,20,6054,1,6046
2014-05-29,21,6156,1,6078
2014-05-29,22,5780,1,5676
2014-05-29,23,5221,1,5145
2014-05-29,24,4747,1,4693
2014-05-30,1,4477,1,4431
2014-05-30,2,4338,1,4268
2014-05-30,3,4261,1,4198
2014-05-30,4,4276,1,4231
2014-05-30,5,4417,1,4399
2014-05-30,6,4822,1,4843
2014-05-30,7,5504,1,5518
2014-05-30,8,5904,1,5840
2014-05-30,9,6194,1,6040
2014-05-30,10,6385,1,6192
2014-05-30,11,6545,1,6285
2014-05-30,12,6604,1,6310
2014-05-30,13,6679,1,6399
2014-05-30,14,6644,1,6413
2014-05-30,15,6594,1,6415
2014-05-30,16,6594,1,6419
2014-05-30,17,6555,1,6398
2014-05-30,18,6428,1,6253
2014-05-30,19,6295,1,6087
2014-05-30,20,6153,1,6054
2014-05-30,21,6207,1,6156
2014-05-30,22,5806,1,5780
2014-05-30,23,5265,1,5221
2014-05-30,24,4819,1,4747
2014-05-31,1,4510,0,4477
2014-05-31,2,4310,0,4338
2014-05-31,3,4132,0,4261
2014-05-31,4,4089,0,4276
2014-05-31,5,4076,0,4417
2014-05-31,6,4169,0,4822
2014-05-31,7,4520,0,5504
2014-05-31,8,4964,0,5904
2014-05-31,9,5346,0,6194
2014-05-31,10,5573,0,6385
2014-05-31,11,5703,0,6545
2014-05-31,12,5740,0,6604
2014-05-31,13,5714,0,6679
2014-05-31,14,5672,0,6644
2014-05-31,15,5642,0,6594
2014-05-31,16,5656,0,6594
2014-05-31,17,5691,0,6555
2014-05-31,18,5628,0,6428
2014-05-31,19,5509,0,6295
2014-05-31,20,5377,0,6153
2014-05-31,21,5458,0,6207
2014-05-31,22,5235,0,5806
2014-05-31,23,4855,0,5265
2014-05-31,24,4492,0,4819
2014-06-01,1,4215,0,4510
2014-06-01,2,4016,0,4310
2014-06-01,3,3917,0,4132
2014-06-01,4,3877,0,4089
2014-06-01,5,3835,0,4076
2014-06-01,6,3831,0,4169
2014-06-01,7,4049,0,4520
2014-06-01,8,4444,0,4964
2014-06-01,9,4829,0,5346
2014-06-01,10,5105,0,5573
2014-06-01,11,5297,0,5703
2014-06-01,12,5415,0,5740
2014-06-01,13,5442,0,5714
2014-06-01,14,5453,0,5672
2014-06-01,15,5496,0,5642
2014-06-01,16,5575,0,5656
2014-06-01,17,5611,0,5691
2014-06-01,18,5564,0,5628
2014-06-01,19,5496,0,5509
2014-06-01,20,5478,0,5377
2014-06-01,21,5646,0,5458
2014-06-01,22,5405,0,5235
2014-06-01,23,4993,0,4855
2014-06-01,24,4579,0,4492
2014-06-02,1,4321,1,4215
2014-06-02,2,4207,1,4016
2014-06-02,3,4121,1,3917
2014-06-02,4,4162,1,3877
2014-06-02,5,4358,1,3835
2014-06-02,6,4814,1,3831
2014-06-02,7,5588,1,4049
2014-06-02,8,6073,1,4444
2014-06-02,9,6420,1,4829
2014-06-02,10,6705,1,5105
2014-06-02,11,6930,1,5297
2014-06-02,12,7027,1,5415
2014-06-02,13,7137,1,5442
2014-06-02,14,7238,1,5453
2014-06-02,15,7321,1,5496
2014-06-02,16,7434,1,5575
2014-06-02,17,7475,1,5611
2014-06-02,18,7344,1,5564
2014-06-02,19,7203,1,5496
2014-06-02,20,7144,1,5478
2014-06-02,21,7169,1,5646
2014-06-02,22,6695,1,5405
2014-06-02,23,6059,1,4993
2014-06-02,24,5514,1,4579
2014-06-03,1,5151,1,4321
2014-06-03,2,4940,1,4207
2014-06-03,3,4779,1,4121
2014-06-03,4,4772,1,4162
2014-06-03,5,4961,1,4358
2014-06-03,6,5426,1,4814
2014-06-03,7,6111,1,5588
2014-06-03,8,6535,1,6073
2014-06-03,9,6839,1,6420
2014-06-03,10,7167,1,6705
2014-06-03,11,7392,1,6930
2014-06-03,12,7498,1,7027
2014-06-03,13,7620,1,7137
2014-06-03,14,7659,1,7238
2014-06-03,15,7622,1,7321
2014-06-03,16,7619,1,7434
2014-06-03,17,7585,1,7475
2014-06-03,18,7410,1,7344
2014-06-03,19,7048,1,7203
2014-06-03,20,6696,1,7144
2014-06-03,21,6541,1,7169
2014-06-03,22,6073,1,6695
2014-06-03,23,5420,1,6059
2014-06-03,24,4933,1,5514
2014-06-04,1,4662,1,5151
2014-06-04,2,4466,1,4940
2014-06-04,3,4335,1,4779
2014-06-04,4,4384,1,4772
2014-06-04,5,4526,1,4961
2014-06-04,6,4977,1,5426
2014-06-04,7,5695,1,6111
2014-06-04,8,6112,1,6535
2014-06-04,9,6351,1,6839
2014-06-04,10,6606,1,7167
2014-06-04,11,6727,1,7392
2014-06-04,12,6733,1,7498
2014-06-04,13,6697,1,7620
2014-06-04,14,6679,1,7659
2014-06-04,15,6682,1,7622
2014-06-04,16,6689,1,7619
2014-06-04,17,6636,1,7585
2014-06-04,18,6453,1,7410
2014-06-04,19,6279,1,7048
2014-06-04,20,6195,1,6696
2014-06-04,21,6225,1,6541
2014-06-04,22,5868,1,6073
2014-06-04,23,5271,1,5420
2014-06-04,24,4815,1,4933
2014-06-05,1,4520,1,4662
2014-06-05,2,4363,1,4466
2014-06-05,3,4269,1,4335
2014-06-05,4,4280,1,4384
2014-06-05,5,4444,1,4526
2014-06-05,6,4858,1,4977
2014-06-05,7,5514,1,5695
2014-06-05,8,5832,1,6112
2014-06-05,9,6059,1,6351
2014-06-05,10,6229,1,6606
2014-06-05,11,6309,1,6727
2014-06-05,12,6355,1,6733
2014-06-05,13,6343,1,6697
2014-06-05,14,6278,1,6679
2014-06-05,15,6270,1,6682
2014-06-05,16,6302,1,6689
2014-06-05,17,6250,1,6636
2014-06-05,18,6147,1,6453
2014-06-05,19,6027,1,6279
2014-06-05,20,5951,1,6195
2014-06-05,21,6021,1,6225
2014-06-05,22,5619,1,5868
2014-06-05,23,5112,1,5271
2014-06-05,24,4687,1,4815
2014-06-06,1,4407,1,4520
2014-06-06,2,4222,1,4363
2014-06-06,3,4164,1,4269
2014-06-06,4,4197,1,4280
2014-06-06,5,4321,1,4444
2014-06-06,6,4742,1,4858
2014-06-06,7,5420,1,5514
2014-06-06,8,5799,1,5832
2014-06-06,9,6076,1,6059
2014-06-06,10,6370,1,6229
2014-06-06,11,6574,1,6309
2014-06-06,12,6609,1,6355
2014-06-06,13,6650,1,6343
2014-06-06,14,6607,1,6278
2014-06-06,15,6589,1,6270
2014-06-06,16,6614,1,6302
2014-06-06,17,6586,1,6250
2014-06-06,18,6452,1,6147
2014-06-06,19,6306,1,6027
2014-06-06,20,6121,1,5951
2014-06-06,21,6127,1,6021
2014-06-06,22,5785,1,5619
2014-06-06,23,5271,1,5112
2014-06-06,24,4796,1,4687
2014-06-07,1,4440,0,4407
2014-06-07,2,4271,0,4222
2014-06-07,3,4115,0,4164
2014-06-07,4,4056,0,4197
2014-06-07,5,4038,0,4321
2014-06-07,6,4140,0,4742
2014-06-07,7,4481,0,5420
2014-06-07,8,4942,0,5799
2014-06-07,9,5352,0,6076
2014-06-07,10,5647,0,6370
2014-06-07,11,5824,0,6574
2014-06-07,12,5881,0,6609
2014-06-07,13,5881,0,6650
2014-06-07,14,5868,0,6607
2014-06-07,15,5908,0,6589
2014-06-07,16,5989,0,6614
2014-06-07,17,6041,0,6586
2014-06-07,18,5976,0,6452
2014-06-07,19,5844,0,6306
2014-06-07,20,5697,0,6121
2014-06-07,21,5734,0,6127
2014-06-07,22,5496,0,5785
2014-06-07,23,5084,0,5271
2014-06-07,24,4667,0,4796
2014-06-08,1,4358,0,4440
2014-06-08,2,4172,0,4271
2014-06-08,3,4059,0,4115
2014-06-08,4,4005,0,4056
2014-06-08,5,3957,0,4038
2014-06-08,6,3967,0,4140
2014-06-08,7,4211,0,4481
2014-06-08,8,4604,0,4942
2014-06-08,9,4975,0,5352
2014-06-08,10,5233,0,5647
2014-06-08,11,5389,0,5824
2014-06-08,12,5464,0,5881
2014-06-08,13,5491,0,5881
2014-06-08,14,5453,0,5868
2014-06-08,15,5454,0,5908
2014-06-08,16,5518,0,5989
2014-06-08,17,5609,0,6041
2014-06-08,18,5614,0,5976
2014-06-08,19,5538,0,5844
2014-06-08,20,5500,0,5697
2014-06-08,21,5619,0,5734
2014-06-08,22,5399,0,5496
2014-06-08,23,4968,0,5084
2014-06-08,24,4558,0,4667
2014-06-09,1,4302,1,4358
2014-06-09,2,4167,1,4172
2014-06-09,3,4118,1,4059
2014-06-09,4,4169,1,4005
2014-06-09,5,4351,1,3957
2014-06-09,6,4825,1,3967
2014-06-09,7,5534,1,4211
2014-06-09,8,5977,1,4604
2014-06-09,9,6300,1,4975
2014-06-09,10,6617,1,5233
2014-06-09,11,6846,1,5389
2014-06-09,12,6929,1,5464
2014-06-09,13,7022,1,5491
2014-06-09,14,7090,1,5453
2014-06-09,15,7141,1,5454
2014-06-09,16,7211,1,5518
2014-06-09,17,7199,1,5609
2014-06-09,18,7024,1,5614
2014-06-09,19,6816,1,5538
2014-06-09,20,6730,1,5500
2014-06-09,21,6781,1,5619
2014-06-09,22,6385,1,5399
2014-06-09,23,5726,1,4968
2014-06-09,24,5211,1,4558
2014-06-10,1,4882,1,4302
2014-06-10,2,4627,1,4167
2014-06-10,3,4496,1,4118
2014-06-10,4,4479,1,4169
2014-06-10,5,4607,1,4351
2014-06-10,6,5054,1,4825
2014-06-10,7,5814,1,5534
2014-06-10,8,6259,1,5977
2014-06-10,9,6566,1,6300
2014-06-10,10,6853,1,6617
2014-06-10,11,7033,1,6846
2014-06-10,12,7099,1,6929
2014-06-10,13,7222,1,7022
2014-06-10,14,7263,1,7090
2014-06-10,15,7239,1,7141
2014-06-10,16,7222,1,7211
2014-06-10,17,7173,1,7199
2014-06-10,18,7023,1,7024
2014-06-10,19,6862,1,6816
2014-06-10,20,6729,1,6730
2014-06-10,21,6771,1,6781
2014-06-10,22,6339,1,6385
2014-06-10,23,5732,1,5726
2014-06-10,24,5200,1,5211
2014-06-11,1,4908,1,4882
2014-06-11,2,4726,1,4627
2014-06-11,3,4642,1,4496
2014-06-11,4,4623,1,4479
2014-06-11,5,4806,1,4607
2014-06-11,6,5237,1,5054
2014-06-11,7,5876,1,5814
2014-06-11,8,6265,1,6259
2014-06-11,9,6495,1,6566
2014-06-11,10,6688,1,6853
2014-06-11,11,6701,1,7033
2014-06-11,12,6781,1,7099
2014-06-11,13,6886,1,7222
2014-06-11,14,6917,1,7263
2014-06-11,15,7031,1,7239
2014-06-11,16,7162,1,7222
2014-06-11,17,7155,1,7173
2014-06-11,18,6935,1,7023
2014-06-11,19,6692,1,6862
2014-06-11,20,6611,1,6729
2014-06-11,21,6621,1,6771
2014-06-11,22,6196,1,6339
2014-06-11,23,5592,1,5732
2014-06-11,24,5119,1,5200
2014-06-12,1,4810,1,4908
2014-06-12,2,4645,1,4726
2014-06-12,3,4551,1,4642
2014-06-12,4,4496,1,4623
2014-06-12,5,4718,1,4806
2014-06-12,6,5177,1,5237
2014-06-12,7,5851,1,5876
2014-06-12,8,6223,1,6265
2014-06-12,9,6512,1,6495
2014-06-12,10,6805,1,6688
2014-06-12,11,7011,1,6701
2014-06-12,12,7105,1,6781
2014-06-12,13,7241,1,6886
2014-06-12,14,7328,1,6917
2014-06-12,15,7371,1,7031
2014-06-12,16,7467,1,7162
2014-06-12,17,7480,1,7155
2014-06-12,18,7335,1,6935
2014-06-12,19,7109,1,6692
2014-06-12,20,6940,1,6611
2014-06-12,21,6927,1,6621
2014-06-12,22,6489,1,6196
2014-06-12,23,5881,1,5592
2014-06-12,24,5340,1,5119
2014-06-13,1,4990,1,4810
2014-06-13,2,4785,1,4645
2014-06-13,3,4666,1,4551
2014-06-13,4,4647,1,4496
2014-06-13,5,4828,1,4718
2014-06-13,6,5256,1,5177
2014-06-13,7,5977,1,5851
2014-06-13,8,6449,1,6223
2014-06-13,9,6721,1,6512
2014-06-13,10,6896,1,6805
2014-06-13,11,6944,1,7011
2014-06-13,12,6911,1,7105
2014-06-13,13,6903,1,7241
2014-06-13,14,6956,1,7328
2014-06-13,15,7002,1,7371
2014-06-13,16,6933,1,7467
2014-06-13,17,6785,1,7480
2014-06-13,18,6568,1,7335
2014-06-13,19,6311,1,7109
2014-06-13,20,6070,1,6940
2014-06-13,21,6048,1,6927
2014-06-13,22,5726,1,6489
2014-06-13,23,5192,1,5881
2014-06-13,24,4767,1,5340
2014-06-14,1,4455,0,4990
2014-06-14,2,4240,0,4785
2014-06-14,3,4122,0,4666
2014-06-14,4,4064,0,4647
2014-06-14,5,4090,0,4828
2014-06-14,6,4160,0,5256
2014-06-14,7,4434,0,5977
2014-06-14,8,4795,0,6449
2014-06-14,9,5128,0,6721
2014-06-14,10,5371,0,6896
2014-06-14,11,5517,0,6944
2014-06-14,12,5560,0,6911
2014-06-14,13,5548,0,6903
2014-06-14,14,5483,0,6956
2014-06-14,15,5444,0,7002
2014-06-14,16,5443,0,6933
2014-06-14,17,5484,0,6785
2014-06-14,18,5466,0,6568
2014-06-14,19,5382,0,6311
2014-06-14,20,5280,0,6070
2014-06-14,21,5337,0,6048
2014-06-14,22,5165,0,5726
2014-06-14,23,4787,0,5192
2014-06-14,24,4435,0,4767
2014-06-15,1,4187,0,4455
2014-06-15,2,4025,0,4240
2014-06-15,3,3931,0,4122
2014-06-15,4,3885,0,4064
2014-06-15,5,3844,0,4090
2014-06-15,6,3861,0,4160
2014-06-15,7,4074,0,4434
2014-06-15,8,4417,0,4795
2014-06-15,9,4800,0,5128
2014-06-15,10,5067,0,5371
2014-06-15,11,5234,0,5517
2014-06-15,12,5328,0,5560
2014-06-15,13,5321,0,5548
2014-06-15,14,5318,0,5483
2014-06-15,15,5356,0,5444
2014-06-15,16,5445,0,5443
2014-06-15,17,5539,0,5484
2014-06-15,18,5545,0,5466
2014-06-15,19,5470,0,5382
2014-06-15,20,5435,0,5280
2014-06-15,21,5582,0,5337
2014-06-15,22,5375,0,5165
2014-06-15,23,4926,0,4787
2014-06-15,24,4546,0,4435
2014-06-16,1,4302,1,4187
2014-06-16,2,4166,1,4025
2014-06-16,3,4104,1,3931
2014-06-16,4,4139,1,3885
2014-06-16,5,4328,1,3844
2014-06-16,6,4771,1,3861
2014-06-16,7,5501,1,4074
2014-06-16,8,5875,1,4417
2014-06-16,9,6093,1,4800
2014-06-16,10,6370,1,5067
2014-06-16,11,6567,1,5234
2014-06-16,12,6662,1,5328
2014-06-16,13,6764,1,5321
2014-06-16,14,6916,1,5318
2014-06-16,15,6997,1,5356
2014-06-16,16,7078,1,5445
2014-06-16,17,7054,1,5539
2014-06-16,18,6958,1,5545
2014-06-16,19,6873,1,5470
2014-06-16,20,6759,1,5435
2014-06-16,21,6716,1,5582
2014-06-16,22,6317,1,5375
2014-06-16,23,5664,1,4926
2014-06-16,24,5156,1,4546
2014-06-17,1,4815,1,4302
2014-06-17,2,4601,1,4166
2014-06-17,3,4518,1,4104
2014-06-17,4,4516,1,4139
2014-06-17,5,4665,1,4328
2014-06-17,6,5153,1,4771
2014-06-17,7,5925,1,5501
2014-06-17,8,6379,1,5875
2014-06-17,9,6672,1,6093
2014-06-17,10,6929,1,6370
2014-06-17,11,7145,1,6567
2014-06-17,12,7226,1,6662
2014-06-17,13,7360,1,6764
2014-06-17,14,7419,1,6916
2014-06-17,15,7552,1,6997
2014-06-17,16,7637,1,7078
2014-06-17,17,7720,1,7054
2014-06-17,18,7540,1,6958
2014-06-17,19,7246,1,6873
2014-06-17,20,7047,1,6759
2014-06-17,21,6979,1,6716
2014-06-17,22,6538,1,6317
2014-06-17,23,5840,1,5664
2014-06-17,24,5316,1,5156
2014-06-18,1,4959,1,4815
2014-06-18,2,4789,1,4601
2014-06-18,3,4673,1,4518
2014-06-18,4,4667,1,4516
2014-06-18,5,4770,1,4665
2014-06-18,6,5251,1,5153
2014-06-18,7,6064,1,5925
2014-06-18,8,6475,1,6379
2014-06-18,9,6798,1,6672
2014-06-18,10,7024,1,6929
2014-06-18,11,7246,1,7145
2014-06-18,12,7334,1,7226
2014-06-18,13,7292,1,7360
2014-06-18,14,7275,1,7419
2014-06-18,15,7326,1,7552
2014-06-18,16,7354,1,7637
2014-06-18,17,7289,1,7720
2014-06-18,18,7073,1,7540
2014-06-18,19,6947,1,7246
2014-06-18,20,6824,1,7047
2014-06-18,21,6774,1,6979
2014-06-18,22,6392,1,6538
2014-06-18,23,5744,1,5840
2014-06-18,24,5189,1,5316
2014-06-19,1,4847,1,4959
2014-06-19,2,4678,1,4789
2014-06-19,3,4600,1,4673
2014-06-19,4,4584,1,4667
2014-06-19,5,4743,1,4770
2014-06-19,6,5172,1,5251
2014-06-19,7,5811,1,6064
2014-06-19,8,6247,1,6475
2014-06-19,9,6564,1,6798
2014-06-19,10,6818,1,7024
2014-06-19,11,6987,1,7246
2014-06-19,12,7083,1,7334
2014-06-19,13,7150,1,7292
2014-06-19,14,7171,1,7275
2014-06-19,15,7220,1,7326
2014-06-19,16,7273,1,7354
2014-06-19,17,7266,1,7289
2014-06-19,18,7110,1,7073
2014-06-19,19,6906,1,6947
2014-06-19,20,6737,1,6824
2014-06-19,21,6643,1,6774
2014-06-19,22,6227,1,6392
2014-06-19,23,5542,1,5744
2014-06-19,24,5033,1,5189
2014-06-20,1,4714,1,4847
2014-06-20,2,4466,1,4678
2014-06-20,3,4400,1,4600
2014-06-20,4,4405,1,4584
2014-06-20,5,4504,1,4743
2014-06-20,6,4917,1,5172
2014-06-20,7,5615,1,5811
2014-06-20,8,6057,1,6247
2014-06-20,9,6365,1,6564
2014-06-20,10,6630,1,6818
2014-06-20,11,6764,1,6987
2014-06-20,12,6794,1,7083
2014-06-20,13,6788,1,7150
2014-06-20,14,6791,1,7171
2014-06-20,15,6754,1,7220
2014-06-20,16,6731,1,7273
2014-06-20,17,6605,1,7266
2014-06-20,18,6360,1,7110
2014-06-20,19,6139,1,6906
2014-06-20,20,6022,1,6737
2014-06-20,21,6025,1,6643
2014-06-20,22,5737,1,6227
2014-06-20,23,5183,1,5542
2014-06-20,24,4760,1,5033
2014-06-21,1,4504,0,4714
2014-06-21,2,4274,0,4466
2014-06-21,3,4197,0,4400
2014-06-21,4,4127,0,4405
2014-06-21,5,4145,0,4504
2014-06-21,6,4236,0,4917
2014-06-21,7,4553,0,5615
2014-06-21,8,4976,0,6057
2014-06-21,9,5403,0,6365
2014-06-21,10,5691,0,6630
2014-06-21,11,5885,0,6764
2014-06-21,12,5953,0,6794
2014-06-21,13,5969,0,6788
2014-06-21,14,5944,0,6791
2014-06-21,15,5939,0,6754
2014-06-21,16,5970,0,6731
2014-06-21,17,6005,0,6605
2014-06-21,18,5966,0,6360
2014-06-21,19,5812,0,6139
2014-06-21,20,5590,0,6022
2014-06-21,21,5614,0,6025
2014-06-21,22,5423,0,5737
2014-06-21,23,5033,0,5183
2014-06-21,24,4649,0,4760
2014-06-22,1,4357,0,4504
2014-06-22,2,4154,0,4274
2014-06-22,3,4043,0,4197
2014-06-22,4,3986,0,4127
2014-06-22,5,3928,0,4145
2014-06-22,6,3959,0,4236
2014-06-22,7,4239,0,4553
2014-06-22,8,4658,0,4976
2014-06-22,9,5107,0,5403
2014-06-22,10,5451,0,5691
2014-06-22,11,5706,0,5885
2014-06-22,12,5867,0,5953
2014-06-22,13,5924,0,5969
2014-06-22,14,5982,0,5944
2014-06-22,15,6050,0,5939
2014-06-22,16,6154,0,5970
2014-06-22,17,6239,0,6005
2014-06-22,18,6239,0,5966
2014-06-22,19,6126,0,5812
2014-06-22,20,5995,0,5590
2014-06-22,21,6043,0,5614
2014-06-22,22,5804,0,5423
2014-06-22,23,5309,0,5033
2014-06-22,24,4898,0,4649
2014-06-23,1,4603,1,4357
2014-06-23,2,4402,1,4154
2014-06-23,3,4344,1,4043
2014-06-23,4,4354,1,3986
2014-06-23,5,4500,1,3928
2014-06-23,6,4946,1,3959
2014-06-23,7,5709,1,4239
2014-06-23,8,6190,1,4658
2014-06-23,9,6560,1,5107
2014-06-23,10,6793,1,5451
2014-06-23,11,6992,1,5706
2014-06-23,12,7073,1,5867
2014-06-23,13,7132,1,5924
2014-06-23,14,7227,1,5982
2014-06-23,15,7157,1,6050
2014-06-23,16,7125,1,6154
2014-06-23,17,7029,1,6239
2014-06-23,18,6844,1,6239
2014-06-23,19,6755,1,6126
2014-06-23,20,6696,1,5995
2014-06-23,21,6630,1,6043
2014-06-23,22,6211,1,5804
2014-06-23,23,5634,1,5309
2014-06-23,24,5162,1,4898
2014-06-24,1,4873,1,4603
2014-06-24,2,4682,1,4402
2014-06-24,3,4584,1,4344
2014-06-24,4,4612,1,4354
2014-06-24,5,4796,1,4500
2014-06-24,6,5289,1,4946
2014-06-24,7,5980,1,5709
2014-06-24,8,6410,1,6190
2014-06-24,9,6766,1,6560
2014-06-24,10,7090,1,6793
2014-06-24,11,7392,1,6992
2014-06-24,12,7563,1,7073
2014-06-24,13,7736,1,7132
2014-06-24,14,7860,1,7227
2014-06-24,15,7912,1,7157
2014-06-24,16,7794,1,7125
2014-06-24,17,7678,1,7029
2014-06-24,18,7494,1,6844
2014-06-24,19,7347,1,6755
2014-06-24,20,7301,1,6696
2014-06-24,21,7223,1,6630
2014-06-24,22,6740,1,6211
2014-06-24,23,6094,1,5634
2014-06-24,24,5553,1,5162
2014-06-25,1,5207,1,4873
2014-06-25,2,4974,1,4682
2014-06-25,3,4835,1,4584
2014-06-25,4,4820,1,4612
2014-06-25,5,4994,1,4796
2014-06-25,6,5448,1,5289
2014-06-25,7,6152,1,5980
2014-06-25,8,6591,1,6410
2014-06-25,9,6842,1,6766
2014-06-25,10,7076,1,7090
2014-06-25,11,7205,1,7392
2014-06-25,12,7315,1,7563
2014-06-25,13,7376,1,7736
2014-06-25,14,7388,1,7860
2014-06-25,15,7416,1,7912
2014-06-25,16,7420,1,7794
2014-06-25,17,7352,1,7678
2014-06-25,18,7209,1,7494
2014-06-25,19,7074,1,7347
2014-06-25,20,6976,1,7301
2014-06-25,21,6881,1,7223
2014-06-25,22,6477,1,6740
2014-06-25,23,5857,1,6094
2014-06-25,24,5358,1,5553
2014-06-26,1,5039,1,5207
2014-06-26,2,4814,1,4974
2014-06-26,3,4728,1,4835
2014-06-26,4,4753,1,4820
2014-06-26,5,4885,1,4994
2014-06-26,6,5352,1,5448
2014-06-26,7,6110,1,6152
2014-06-26,8,6551,1,6591
2014-06-26,9,6975,1,6842
2014-06-26,10,7314,1,7076
2014-06-26,11,7522,1,7205
2014-06-26,12,7626,1,7315
2014-06-26,13,7706,1,7376
2014-06-26,14,7725,1,7388
2014-06-26,15,7816,1,7416
2014-06-26,16,7897,1,7420
2014-06-26,17,7834,1,7352
2014-06-26,18,7619,1,7209
2014-06-26,19,7464,1,7074
2014-06-26,20,7234,1,6976
2014-06-26,21,7179,1,6881
2014-06-26,22,6790,1,6477
2014-06-26,23,6124,1,5857
2014-06-26,24,5530,1,5358
2014-06-27,1,5128,1,5039
2014-06-27,2,4873,1,4814
2014-06-27,3,4691,1,4728
2014-06-27,4,4671,1,4753
2014-06-27,5,4771,1,4885
2014-06-27,6,5194,1,5352
2014-06-27,7,5952,1,6110
2014-06-27,8,6534,1,6551
2014-06-27,9,6934,1,6975
2014-06-27,10,7332,1,7314
2014-06-27,11,7562,1,7522
2014-06-27,12,7685,1,7626
2014-06-27,13,7790,1,7706
2014-06-27,14,7831,1,7725
2014-06-27,15,7877,1,7816
2014-06-27,16,7894,1,7897
2014-06-27,17,7891,1,7834
2014-06-27,18,7723,1,7619
2014-06-27,19,7467,1,7464
2014-06-27,20,7179,1,7234
2014-06-27,21,7049,1,7179
2014-06-27,22,6671,1,6790
2014-06-27,23,6068,1,6124
2014-06-27,24,5514,1,5530
2014-06-28,1,5091,0,5128
2014-06-28,2,4812,0,4873
2014-06-28,3,4637,0,4691
2014-06-28,4,4549,0,4671
2014-06-28,5,4548,0,4771
2014-06-28,6,4584,0,5194
2014-06-28,7,4966,0,5952
2014-06-28,8,5524,0,6534
2014-06-28,9,6045,0,6934
2014-06-28,10,6445,0,7332
2014-06-28,11,6737,0,7562
2014-06-28,12,6938,0,7685
2014-06-28,13,7052,0,7790
2014-06-28,14,7129,0,7831
2014-06-28,15,7222,0,7877
2014-06-28,16,7264,0,7894
2014-06-28,17,7284,0,7891
2014-06-28,18,7162,0,7723
2014-06-28,19,6960,0,7467
2014-06-28,20,6706,0,7179
2014-06-28,21,6627,0,7049
2014-06-28,22,6386,0,6671
2014-06-28,23,5970,0,6068
2014-06-28,24,5514,0,5514
2014-06-29,1,5143,0,5091
2014-06-29,2,4872,0,4812
2014-06-29,3,4715,0,4637
2014-06-29,4,4607,0,4549
2014-06-29,5,4532,0,4548
2014-06-29,6,4529,0,4584
2014-06-29,7,4861,0,4966
2014-06-29,8,5403,0,5524
2014-06-29,9,6021,0,6045
2014-06-29,10,6552,0,6445
2014-06-29,11,6946,0,6737
2014-06-29,12,7192,0,6938
2014-06-29,13,7295,0,7052
2014-06-29,14,7328,0,7129
2014-06-29,15,7334,0,7222
2014-06-29,16,7426,0,7264
2014-06-29,17,7495,0,7284
2014-06-29,18,7417,0,7162
2014-06-29,19,7208,0,6960
2014-06-29,20,7019,0,6706
2014-06-29,21,6935,0,6627
2014-06-29,22,6649,0,6386
2014-06-29,23,6161,0,5970
2014-06-29,24,5699,0,5514
2014-06-30,1,5352,1,5143
2014-06-30,2,5109,1,4872
2014-06-30,3,4993,1,4715
2014-06-30,4,4947,1,4607
2014-06-30,5,5027,1,4532
2014-06-30,6,5328,1,4529
2014-06-30,7,5935,1,4861
2014-06-30,8,6436,1,5403
2014-06-30,9,6893,1,6021
2014-06-30,10,7260,1,6552
2014-06-30,11,7595,1,6946
2014-06-30,12,7918,1,7192
2014-06-30,13,8127,1,7295
2014-06-30,14,8241,1,7328
2014-06-30,15,8273,1,7334
2014-06-30,16,8243,1,7426
2014-06-30,17,8240,1,7495
2014-06-30,18,8148,1,7417
2014-06-30,19,7959,1,7208
2014-06-30,20,7764,1,7019
2014-06-30,21,7744,1,6935
2014-06-30,22,7401,1,6649
2014-06-30,23,6853,1,6161
2014-06-30,24,6317,1,5699
2014-07-01,1,5910,1,5352
2014-07-01,2,5605,1,5109
2014-07-01,3,5401,1,4993
2014-07-01,4,5259,1,4947
2014-07-01,5,5254,1,5027
2014-07-01,6,5378,1,5328
2014-07-01,7,5709,1,5935
2014-07-01,8,6089,1,6436
2014-07-01,9,6610,1,6893
2014-07-01,10,6994,1,7260
2014-07-01,11,7417,1,7595
2014-07-01,12,7693,1,7918
2014-07-01,13,7831,1,8127
2014-07-01,14,7834,1,8241
2014-07-01,15,7797,1,8273
2014-07-01,16,7813,1,8243
2014-07-01,17,7791,1,8240
2014-07-01,18,7640,1,8148
2014-07-01,19,7456,1,7959
2014-07-01,20,7269,1,7764
2014-07-01,21,7207,1,7744
2014-07-01,22,6931,1,7401
2014-07-01,23,6474,1,6853
2014-07-01,24,5947,1,6317
2014-07-02,1,5576,1,5910
2014-07-02,2,5302,1,5605
2014-07-02,3,5137,1,5401
2014-07-02,4,5073,1,5259
2014-07-02,5,5204,1,5254
2014-07-02,6,5613,1,5378
2014-07-02,7,6267,1,5709
2014-07-02,8,6737,1,6089
2014-07-02,9,7160,1,6610
2014-07-02,10,7709,1,6994
2014-07-02,11,8075,1,7417
